,Reaction,SYNGAS Selec,SYNGAS Yield,CO Selectivity,CO % Yield,H2 Selectivity,H2 % Yield,CH4 Conversion,H2O+CO2 Selectivity,H2O+CO2 yield,Exit Temp,Peak Temp,Dist to peak temp,O2 Conversion,Max CH4 Conv,Dist to 50 CH4 Conv
26,C=O + 2 [Pt] <=> O=C[Pt] + [Pt],-0.0017760065885083329,0.001393297815357467,-0.0003262780577856781,0.0010278733618415282,-0.0023317786386884286,0.0018674144479402406,0.0007329806664418133,-0.006664958068177149,0.0021329025433665474,0.0008111452183324369,9.069081607166873e-11,0.0,-7.71234927786773e-13,1.3048162789127456e-09,0.0
27,CO + 2 [Pt] <=> C[Pt] + O[Pt],-0.00033608306967046004,-0.0006834867798396649,-0.00014857176580922608,-0.0004961495803413427,-0.0019363639672456483,-0.0009263895328264659,-0.0003477109126185177,-0.0027941513391307156,0.000920318483702051,0.0003530691477691232,-0.0003769424283546664,0.0,-3.4139358007836245e-13,-0.004169819069539078,0.0
28,CC=O + 2 [Pt] <=> C[Pt] + O=C[Pt],-0.0026423621648206165,-0.0038770058641101994,-0.0008264241367011224,-0.002830316124059872,-0.003833909811156024,0.0018150926425763343,-0.00200403513304274,0.004811060464513827,0.009987285268191782,0.0020115061982544135,5.022332510426006e-11,0.0,-3.4353472448302152e-12,1.047999735591314e-09,0.0
29,O=C[Pt] + [Pt] <=> O=C=[Pt] + [Pt],-0.00033317692656589305,-0.0019225110783421839,-0.00042113217102641504,-0.0013937674967504934,-0.002555091063742569,-0.0026080072573888818,-0.0009727241529913554,0.0036596145732744677,0.0026860714717013507,0.0010295275292679946,2.450050672094329e-11,0.0,-9.61453139342545e-13,9.000036425053021e-10,0.0
30,O=C[Pt] + C#[Pt] <=> C=[Pt] + O=C=[Pt],0.002079618612719989,0.0024708309661855055,0.0003862317231708491,0.001889262255984105,0.0012087427584973017,0.003225192910857247,0.0015028327422046616,0.0011497288683126115,-0.002653565198440023,-0.0009813728462668787,2.6392285883044788e-11,0.0,2.5306554238245204e-12,1.8336184828425233e-10,0.0
31,C=[Pt] + O=C[Pt] <=> C[Pt] + O=C=[Pt],0.001545308199522912,0.002933901573380905,0.0006030157863425102,0.002161498886132245,0.0024914884860245596,0.003935821386528197,0.001558176277555252,-0.004709326866033779,0.001059649059867676,-0.0014560882437801785,1.5597729793265778e-11,0.0,-2.435959930538627e-13,-5.899979019047834e-10,0.0
32,O=C[Pt] + C~[Pt] <=> C#[Pt] + O=C=[Pt],-0.0030621809448092858,-0.004441000050453688,-0.000904279704990361,-0.003270921633883107,-0.00405067469607774,-0.005957986527036748,-0.0023669305837252922,0.002946905321878044,0.005806200763030395,0.002205455513227909,1.824312996885572e-11,0.0,-2.089178503434877e-12,1.01182930211234e-09,0.0
33,O=C[Pt] + O=[Pt] <=> O=C=[Pt] + O[Pt],-0.0025729684522536006,-0.0034784316370401296,-0.0011248468179248915,-0.002562927118734983,-0.005916104234545398,-0.004665592619149434,-0.001849016435664707,0.006397849275429979,0.007187280391769316,0.002729171163169265,7.718741933332466e-11,0.0,-2.595309588199793e-12,3.889742075625252e-10,0.0
34,C#[Pt] + O[Pt] <=> C=[Pt] + O=[Pt],-0.0007781648623063522,-0.0018856178994594262,-0.00037626691429315377,-0.001387414162346325,-0.001352718338057377,-0.0025314779390283497,-0.0010112845289025887,0.0030922355840312544,0.002461826887866751,0.0009362227165277907,7.274538335069915e-09,0.0,-2.4366130029121747e-12,3.0784591798905936e-07,0.0
35,C=[Pt] + O[Pt] <=> C[Pt] + O=[Pt],0.006830645729028201,0.01443923645498712,0.0030341481711030913,0.01055218039934438,0.010794659750650751,0.01947940133520419,0.00751762775471879,-0.02646175268024611,-0.018947740011430785,-0.007227519768335988,-0.007578167763335864,-0.05924170616112565,6.813068627905405e-12,-0.17299391646096401,-0.059136605558829165
36,C~[Pt] + O[Pt] <=> C#[Pt] + O=[Pt],-0.0020729100751839735,-0.0010716489905389492,-0.00021519936846312845,-0.0007888278269501584,-0.0010536242094103259,-0.0014381947613914434,-0.0005737592442788794,-0.005240720046491481,0.0014013346729137579,0.000532707644590771,1.3145645180627926e-11,0.0,-1.7333356972271433e-12,3.48110293554142e-10,0.0
37,2 C=[Pt] <=> C[Pt] + C#[Pt],-0.0004225308333537042,0.0005870697451518031,-0.0003200508985009336,0.0006893877405555356,-0.0009506530655092397,0.00045447777413868816,0.0010093741322334934,0.0028444397509436703,0.0013493306660927878,0.000613121785329825,-2.017444600163231e-11,0.0,-4.676814491316521e-13,1.39848333535468e-10,0.0
38,C[Pt] + C~[Pt] <=> C=[Pt] + C#[Pt],-0.0007082746922151189,-0.00027063649123250464,-3.936238690503141e-05,-0.00019592901838072873,-0.0012392645350492565,-0.00036734411132985394,-0.0001569375329493733,0.0028489489218615663,-0.004508734735708474,0.00013879130848066048,-8.612464509978936e-07,0.0,1.4876988530254613e-12,6.487937702778389e-06,0.0
39,C=[Pt] + C~[Pt] <=> 2 C#[Pt],0.0009334752590958468,0.004478708726900063,0.0008693495141999661,0.0033181767293280306,0.0028722699983668785,0.005983759716764219,0.002448602678038873,-0.0081162109850429,-0.006034242012511877,-0.002147586492654235,1.3480761953486127e-10,0.0,5.483268160615401e-13,6.646415139257274e-10,0.0
40,[CH]C + 2 [Pt] <=> C[Pt] + C#[Pt],-0.0036489950990286494,-0.00441002450454047,-0.0014932019295056213,-0.0033748562786470844,-0.003479467958672229,-0.005752226181460529,-0.0018818180334832923,0.007423330846357116,0.00598986121518264,0.002058556438279475,-2.7940521872880703e-06,0.0,-1.9636144562555692e-12,-5.005854325102601e-05,0.0
41,[C-]#[O+] + [Pt] <=> [C-]#[O+].[Pt],-0.001432572106535983,-0.003073961087642296,-0.0006216897055677152,-0.0022632273983466374,-0.002755927760659366,-0.004125056994298817,-0.001641651293520233,0.005659627926296778,0.0040169393772901164,0.00152702366048003,2.622929477807539e-11,0.0,-1.454392162285174e-12,1.4359978730695516e-10,0.0
42,[CH3] + [Pt] <=> [CH3].[Pt],0.0007731086926569927,-0.0019190676654758658,-0.00038423825706080956,-0.001412287973174672,0.0005062660313049915,-0.0025760568815825537,-0.001028168979723063,0.005130162384586555,0.0025058242978452366,0.0009526550385282834,3.2305035540793656e-11,0.0,-8.99280649962392e-13,6.689569069858278e-10,0.0
43,[CH]C + [Pt] <=> [CH]C.[Pt],-0.0024589114940253344,-0.0029291715112079644,-0.0006007494638261464,-0.0021582380904101224,-0.0032999579932654656,-0.0039285631110417005,-0.001557766852841177,2.1377585357549106e-05,0.008448996122710526,0.0014557668281954446,3.96782727407286e-11,0.0,-2.9087843245701073e-12,-4.5577036850432046e-10,0.0
44,C=C + [Pt] <=> C=C.[Pt],-0.0023357308957016143,-0.0035741326934969403,-0.0007287575321274618,-0.002632524993861419,-0.0027912988593253177,-0.004794974702116488,-0.0019038857957680065,0.006577738859547948,0.004672776190045669,0.0017752886866758823,5.2108358442598985e-11,0.0,-1.682967490888465e-12,1.0273043101995078e-09,0.0
