,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6000000000000001,0.042206109311924665,2.649039559105232e-05,0.03794969162412256,0.059854444565396216,0.024301928086384844,0.0040603695735978865,1827.2884611949717,1950.0921925279129,12.760588235294119,0.99999999369529,-0.18408045224127365,12.690588235294118
1,0.7000000000000002,0.04764223879568619,0.0007505080738167084,0.04282025018902408,0.0752549820111139,0.018058342555060523,0.0036008057355688735,1579.639944529847,1897.7615867380114,12.19,0.9999999999868397,-0.16508567074879915,12.161428571428571
2,0.7999999999999998,0.052736575707115416,0.005049651840236719,0.04378703489665848,0.0797256226037022,0.015215508863120706,0.0034764928731432685,1461.6344550197452,1858.2099591105507,11.8125,0.9999999999996039,-0.14528451731133055,11.824375
3,0.8999999999999997,0.05752037248751413,0.010578124151263194,0.04315858690305137,0.07969705598792623,0.01385222713368528,0.003466118950020145,1398.101488961827,1823.5325439021121,11.551428571428572,0.9999999999999486,-0.12631688711797723,11.61142857142857
4,1.0,0.06202118410625546,0.016226993590052013,0.042101406819984206,0.07841822131110374,0.012960655931857206,0.0034836001877157825,1353.2095863205477,1791.026188160384,11.373888888888889,0.9999999999999888,-0.12454392736425808,11.531666666666666
5,1.1000000000000003,0.0662633991614029,0.021686638782845314,0.040934771354194335,0.07672218949137967,0.012296817329727424,0.003511170827303721,1318.1740758020635,1759.644898483919,11.233333333333334,0.9999999999999968,-0.12433627621020855,11.65
6,1.2,0.07026868199272561,0.026914636375849746,0.03973689938436813,0.07487818185978364,0.011752027572654306,0.0035403797928695883,1288.606074220899,1728.582157468212,11.104285714285714,0.9999999999999988,-0.12372944672666195,12.245625
7,1.3,0.07405634272972031,0.03189808712973028,0.03854951644991188,0.07299487077998261,0.011291184453494633,0.0035697806125377395,1263.133881819031,1697.4105285616633,11.021333333333333,0.9999999999999996,-0.12235725870232911,13.637142857142857
8,1.3999999999999997,0.07764364861664726,0.036621419059979135,0.03740441736606321,0.07114212072204482,0.010884831662641424,0.00359750519592813,1240.5637792449484,1666.5310260150884,10.957222222222223,1.0,-0.12128314113982602,16.302000000000003
9,1.6000000000000003,0.08427758988601222,0.04541390950891649,0.03521325426074507,0.06753805379936588,0.01018930668869691,0.003645634460815666,1202.1209129597983,1606.2261719466592,10.838235294117649,1.0,-0.11835982844357268,510.0
10,1.8,0.09027684884714632,0.05340339385976565,0.03318703737756785,0.06413643125568123,0.00961311623875391,0.0036842653948678185,1170.532850241742,1551.160420929957,10.748823529411766,1.0,-0.11513243588730376,510.0
11,2.0,0.09572834938139432,0.06135671634473505,0.030581303898968782,0.058995082040906595,0.009733701874983408,0.003783602244331663,1159.5802020280064,1501.1968552808837,10.687058823529412,1.0,-0.11131946288830685,510.0
12,2.2,0.10070383531597824,0.06730660798537426,0.029631581082098613,0.05800774286257062,0.008734533194127656,0.003739880350364655,1122.2850874662702,1458.2859649692273,10.624375,1.0,-0.10767352903674691,510.0
13,2.4,0.10526304553491962,0.07352779904538041,0.027978666577043163,0.05509605082186274,0.008376446615789011,0.0037565613633433604,1102.7461238412611,1418.5988027149963,10.596666666666666,1.0,-0.10415075532730445,510.0
14,2.6000000000000005,0.10945612414928066,0.07918959683282324,0.026496352634778075,0.052459460683969755,0.008077617574189042,0.003769705882914028,1086.364839341278,1384.528060162108,10.547222222222222,1.0,-0.10033311629425253,510.0
